zip,zip_type,primary_city,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,City,CriteriaID,State,StateAbrv,DMARegion,DMARegionCode
94930,STANDARD,Fairfax,MarinCounty,America/Los_Angeles,415,37.98,-122.6,NA,US,0,6948,Fairfax,1013777,California,CA,"San Francisco-Oakland-San Jose, CA",807
94931,STANDARD,Cotati,SonomaCounty,America/Los_Angeles,707,38.31,-122.7,NA,US,0,7260,Cotati,9051775,California,CA,"San Francisco-Oakland-San Jose, CA",807
94933,POBOX,ForestKnolls,MarinCounty,America/Los_Angeles,415,38.01,-122.69,NA,US,0,771,ForestKnolls,1013793,California,CA,"San Francisco-Oakland-San Jose, CA",807
94937,STANDARD,Inverness,MarinCounty,America/Los_Angeles,415,38.11,-122.92,NA,US,0,867,Inverness,1013881,California,CA,"San Francisco-Oakland-San Jose, CA",807
94939,STANDARD,Larkspur,MarinCounty,America/Los_Angeles,"415,925",37.93,-122.53,NA,US,0,5652,Larkspur,1013932,California,CA,"San Francisco-Oakland-San Jose, CA",807
94940,STANDARD,Marshall,MarinCounty,America/Los_Angeles,415,38.16,-122.84,NA,US,0,0,Marshall,1013987,California,CA,"San Francisco-Oakland-San Jose, CA",807
94941,STANDARD,MillValley,MarinCounty,America/Los_Angeles,"415,510",37.89,-122.56,NA,US,0,25742,MillValley,1014009,California,CA,"San Francisco-Oakland-San Jose, CA",807
94942,POBOX,MillValley,MarinCounty,America/Los_Angeles,415,37.9,-122.52,NA,US,0,977,MillValley,1014009,California,CA,"San Francisco-Oakland-San Jose, CA",807
94945,STANDARD,Novato,MarinCounty,America/Los_Angeles,415,38.13,-122.56,NA,US,0,14293,Novato,1014073,California,CA,"San Francisco-Oakland-San Jose, CA",807
94946,STANDARD,Nicasio,MarinCounty,America/Los_Angeles,415,38.07,-122.68,NA,US,0,551,Nicasio,1014060,California,CA,"San Francisco-Oakland-San Jose, CA",807
94947,STANDARD,Novato,MarinCounty,America/Los_Angeles,"415,707,408",38.1,-122.63,NA,US,0,19940,Novato,1014073,California,CA,"San Francisco-Oakland-San Jose, CA",807
94948,POBOX,Novato,MarinCounty,America/Los_Angeles,415,38.13,-122.56,NA,US,0,1474,Novato,1014073,California,CA,"San Francisco-Oakland-San Jose, CA",807
94949,STANDARD,Novato,MarinCounty,America/Los_Angeles,"415,650",38.06,-122.54,NA,US,0,14246,Novato,1014073,California,CA,"San Francisco-Oakland-San Jose, CA",807
94951,STANDARD,Penngrove,SonomaCounty,America/Los_Angeles,707,38.31,-122.64,NA,US,0,3579,Penngrove,1014125,California,CA,"San Francisco-Oakland-San Jose, CA",807
94952,STANDARD,Petaluma,SonomaCounty,America/Los_Angeles,"707,415",38.21,-122.76,NA,US,0,25794,Petaluma,1014129,California,CA,"San Francisco-Oakland-San Jose, CA",807
94953,POBOX,Petaluma,SonomaCounty,America/Los_Angeles,707,38.26,-122.63,NA,US,0,788,Petaluma,1014129,California,CA,"San Francisco-Oakland-San Jose, CA",807
94954,STANDARD,Petaluma,SonomaCounty,America/Los_Angeles,707,38.23,-122.56,NA,US,0,31071,Petaluma,1014129,California,CA,"San Francisco-Oakland-San Jose, CA",807
94955,POBOX,Petaluma,SonomaCounty,America/Los_Angeles,707,38.22,-122.55,NA,US,0,564,Petaluma,1014129,California,CA,"San Francisco-Oakland-San Jose, CA",807
94956,STANDARD,PointReyesStation,MarinCounty,America/Los_Angeles,415,38.07,-122.86,NA,US,0,1406,PointReyesStation,1014153,California,CA,"San Francisco-Oakland-San Jose, CA",807
94957,POBOX,Ross,MarinCounty,America/Los_Angeles,415,37.96,-122.55,NA,US,0,2219,Ross,1014205,California,CA,"San Francisco-Oakland-San Jose, CA",807
94960,STANDARD,SanAnselmo,MarinCounty,America/Los_Angeles,415,37.99,-122.58,NA,US,0,12561,SanAnselmo,1014212,California,CA,"San Francisco-Oakland-San Jose, CA",807
94964,POBOX,SanQuentin,MarinCounty,America/Los_Angeles,415,37.94,-122.49,NA,US,0,0,SanQuentin,1014241,California,CA,"San Francisco-Oakland-San Jose, CA",807
94965,STANDARD,Sausalito,MarinCounty,America/Los_Angeles,415,37.84,-122.53,NA,US,0,9393,Sausalito,1014261,California,CA,"San Francisco-Oakland-San Jose, CA",807
94966,POBOX,Sausalito,MarinCounty,America/Los_Angeles,415,37.86,-122.49,NA,US,0,831,Sausalito,1014261,California,CA,"San Francisco-Oakland-San Jose, CA",807
94970,STANDARD,StinsonBeach,MarinCounty,America/Los_Angeles,415,37.91,-122.66,NA,US,0,583,StinsonBeach,1014305,California,CA,"San Francisco-Oakland-San Jose, CA",807
94971,POBOX,Tomales,MarinCounty,America/Los_Angeles,"707,415",38.24,-122.9,NA,US,0,0,Tomales,1014337,California,CA,"San Francisco-Oakland-San Jose, CA",807
94973,POBOX,Woodacre,MarinCounty,America/Los_Angeles,415,38,-122.64,NA,US,0,1339,Woodacre,1014412,California,CA,"San Francisco-Oakland-San Jose, CA",807
94974,STANDARD,SanQuentin,MarinCounty,America/Los_Angeles,415,37.95,-122.54,NA,US,0,0,SanQuentin,1014241,California,CA,"San Francisco-Oakland-San Jose, CA",807
94975,POBOX,Petaluma,SonomaCounty,America/Los_Angeles,707,38.32,-122.64,NA,US,0,747,Petaluma,1014129,California,CA,"San Francisco-Oakland-San Jose, CA",807
94976,POBOX,CorteMadera,MarinCounty,America/Los_Angeles,415,37.92,-122.52,NA,US,0,365,CorteMadera,1013704,California,CA,"San Francisco-Oakland-San Jose, CA",807
94977,POBOX,Larkspur,MarinCounty,America/Los_Angeles,415,37.93,-122.53,NA,US,0,381,Larkspur,1013932,California,CA,"San Francisco-Oakland-San Jose, CA",807
94978,POBOX,Fairfax,MarinCounty,America/Los_Angeles,415,37.98,-122.58,NA,US,0,526,Fairfax,1013777,California,CA,"San Francisco-Oakland-San Jose, CA",807
94979,POBOX,SanAnselmo,MarinCounty,America/Los_Angeles,415,37.97,-122.56,NA,US,0,493,SanAnselmo,1014212,California,CA,"San Francisco-Oakland-San Jose, CA",807
94998,UNIQUE,Novato,MarinCounty,America/Los_Angeles,415,38.1,-122.57,NA,US,0,0,Novato,1014073,California,CA,"San Francisco-Oakland-San Jose, CA",807
94999,STANDARD,Petaluma,SonomaCounty,America/Los_Angeles,707,38.32,-122.64,NA,US,0,0,Petaluma,1014129,California,CA,"San Francisco-Oakland-San Jose, CA",807
95001,POBOX,Aptos,SantaCruzCounty,America/Los_Angeles,408,36.97,-121.89,NA,US,0,1526,Aptos,1013550,California,CA,"Monterey-Salinas, CA",828
95003,STANDARD,Aptos,SantaCruzCounty,America/Los_Angeles,"831,408",37,-121.87,NA,US,0,18954,Aptos,1013550,California,CA,"Monterey-Salinas, CA",828
95004,STANDARD,Aromas,MontereyCounty,America/Los_Angeles,831,36.87,-121.63,NA,US,0,3420,Aromas,1013555,California,CA,"Monterey-Salinas, CA",828
95005,STANDARD,BenLomond,SantaCruzCounty,America/Los_Angeles,"831,408",37.1,-122.08,NA,US,0,5137,BenLomond,1013583,California,CA,"Monterey-Salinas, CA",828
95006,STANDARD,BoulderCreek,SantaCruzCounty,America/Los_Angeles,"831,408",37.16,-122.15,NA,US,0,7182,BoulderCreek,1013609,California,CA,"Monterey-Salinas, CA",828
95007,POBOX,Brookdale,SantaCruzCounty,America/Los_Angeles,831,37.1,-122.11,NA,US,0,647,Brookdale,1013618,California,CA,"Monterey-Salinas, CA",828
95008,STANDARD,Campbell,SantaClaraCounty,America/Los_Angeles,408,37.28,-121.95,NA,US,0,36168,Campbell,1013642,California,CA,"San Francisco-Oakland-San Jose, CA",807
95009,POBOX,Campbell,SantaClaraCounty,America/Los_Angeles,408,37.28,-121.94,NA,US,0,497,Campbell,1013642,California,CA,"San Francisco-Oakland-San Jose, CA",807
95010,STANDARD,Capitola,SantaCruzCounty,America/Los_Angeles,"408,831",36.97,-121.95,NA,US,0,7918,Capitola,1013649,California,CA,"Monterey-Salinas, CA",828
95011,POBOX,Campbell,SantaClaraCounty,America/Los_Angeles,408,37.29,-121.95,NA,US,0,1102,Campbell,1013642,California,CA,"San Francisco-Oakland-San Jose, CA",807
95012,STANDARD,Castroville,MontereyCounty,America/Los_Angeles,831,36.76,-121.75,NA,US,0,8542,Castroville,1013660,California,CA,"Monterey-Salinas, CA",828
95014,STANDARD,Cupertino,SantaClaraCounty,America/Los_Angeles,"408,650",37.3,-122.09,NA,US,0,51349,Cupertino,1013715,California,CA,"San Francisco-Oakland-San Jose, CA",807
95015,POBOX,Cupertino,SantaClaraCounty,America/Los_Angeles,408,37.32,-122.05,NA,US,0,1709,Cupertino,1013715,California,CA,"San Francisco-Oakland-San Jose, CA",807
95018,STANDARD,Felton,SantaCruzCounty,America/Los_Angeles,831,37.08,-122.05,NA,US,0,6114,Felton,1013783,California,CA,"Monterey-Salinas, CA",828
95019,STANDARD,Freedom,SantaCruzCounty,America/Los_Angeles,831,36.93,-121.78,NA,US,0,7068,Freedom,1013801,California,CA,"Monterey-Salinas, CA",828
95020,STANDARD,Gilroy,SantaClaraCounty,America/Los_Angeles,"408,805",37.06,-121.55,NA,US,0,41952,Gilroy,1013817,California,CA,"San Francisco-Oakland-San Jose, CA",807
95021,POBOX,Gilroy,SantaClaraCounty,America/Los_Angeles,408,37.01,-121.55,NA,US,0,2725,Gilroy,1013817,California,CA,"San Francisco-Oakland-San Jose, CA",807
95023,STANDARD,Hollister,SanBenitoCounty,America/Los_Angeles,"408,831",36.89,-121.24,NA,US,0,35971,Hollister,1013861,California,CA,"Monterey-Salinas, CA",828
95024,POBOX,Hollister,SanBenitoCounty,America/Los_Angeles,831,36.84,-121.39,NA,US,0,2447,Hollister,1013861,California,CA,"Monterey-Salinas, CA",828
95030,STANDARD,LosGatos,SantaClaraCounty,America/Los_Angeles,408,37.22,-121.99,NA,US,0,11508,LosGatos,1013964,California,CA,"San Francisco-Oakland-San Jose, CA",807
95031,POBOX,LosGatos,SantaClaraCounty,America/Los_Angeles,408,37.12,-121.93,NA,US,0,1445,LosGatos,1013964,California,CA,"San Francisco-Oakland-San Jose, CA",807
95032,STANDARD,LosGatos,SantaClaraCounty,America/Los_Angeles,"408,650",37.23,-121.95,NA,US,0,21990,LosGatos,1013964,California,CA,"San Francisco-Oakland-San Jose, CA",807
95033,STANDARD,LosGatos,SantaClaraCounty,America/Los_Angeles,408,37.13,-121.94,NA,US,0,7196,LosGatos,1013964,California,CA,"San Francisco-Oakland-San Jose, CA",807
95035,STANDARD,Milpitas,SantaClaraCounty,America/Los_Angeles,"408,510,650",37.44,-121.87,NA,US,0,54420,Milpitas,1014012,California,CA,"San Francisco-Oakland-San Jose, CA",807
95036,POBOX,Milpitas,SantaClaraCounty,America/Los_Angeles,408,37.24,-121.97,NA,US,0,1343,Milpitas,1014012,California,CA,"San Francisco-Oakland-San Jose, CA",807
95037,STANDARD,MorganHill,SantaClaraCounty,America/Los_Angeles,408,37.17,-121.65,NA,US,0,35452,MorganHill,1014034,California,CA,"San Francisco-Oakland-San Jose, CA",807
95038,POBOX,MorganHill,SantaClaraCounty,America/Los_Angeles,408,37.08,-121.61,NA,US,0,1884,MorganHill,1014034,California,CA,"San Francisco-Oakland-San Jose, CA",807
95039,STANDARD,MossLanding,MontereyCounty,America/Los_Angeles,831,36.84,-121.77,NA,US,0,1267,MossLanding,1014037,California,CA,"Monterey-Salinas, CA",828
95045,STANDARD,SanJuanBautista,SanBenitoCounty,America/Los_Angeles,"831,408",36.83,-121.51,NA,US,0,3345,SanJuanBautista,1014227,California,CA,"Monterey-Salinas, CA",828
95046,STANDARD,SanMartin,SantaClaraCounty,America/Los_Angeles,408,37.1,-121.6,NA,US,0,5514,SanMartin,1014236,California,CA,"San Francisco-Oakland-San Jose, CA",807
95050,STANDARD,SantaClara,SantaClaraCounty,America/Los_Angeles,"408,619,650",37.34,-121.95,NA,US,0,26714,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95051,STANDARD,SantaClara,SantaClaraCounty,America/Los_Angeles,"408,925",37.35,-121.98,NA,US,0,45397,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95052,POBOX,SantaClara,SantaClaraCounty,America/Los_Angeles,408,37.35,-121.95,NA,US,0,580,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95053,UNIQUE,SantaClara,SantaClaraCounty,America/Los_Angeles,408,37.34,-121.93,NA,US,0,0,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95054,STANDARD,SantaClara,SantaClaraCounty,America/Los_Angeles,"408,650,831,949,858",37.39,-121.96,NA,US,0,20797,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95055,POBOX,SantaClara,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.98,NA,US,0,1075,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95056,POBOX,SantaClara,SantaClaraCounty,America/Los_Angeles,408,37.4,-121.96,NA,US,0,795,SantaClara,1014249,California,CA,"San Francisco-Oakland-San Jose, CA",807
95060,STANDARD,SantaCruz,SantaCruzCounty,America/Los_Angeles,"408,831,650",37.04,-122.1,NA,US,0,29968,SantaCruz,1014251,California,CA,"Monterey-Salinas, CA",828
95061,POBOX,SantaCruz,SantaCruzCounty,America/Los_Angeles,831,36.97,-122.02,NA,US,0,1461,SantaCruz,1014251,California,CA,"Monterey-Salinas, CA",828
95062,STANDARD,SantaCruz,SantaCruzCounty,America/Los_Angeles,"831,408,415",36.97,-121.98,NA,US,0,26530,SantaCruz,1014251,California,CA,"Monterey-Salinas, CA",828
95063,POBOX,SantaCruz,SantaCruzCounty,America/Los_Angeles,831,36.97,-122,NA,US,0,1484,SantaCruz,1014251,California,CA,"Monterey-Salinas, CA",828
95064,STANDARD,SantaCruz,SantaCruzCounty,America/Los_Angeles,831,36.98,-122.06,NA,US,0,890,SantaCruz,1014251,California,CA,"Monterey-Salinas, CA",828
95065,STANDARD,SantaCruz,SantaCruzCounty,America/Los_Angeles,831,37.03,-121.98,NA,US,0,6525,SantaCruz,1014251,California,CA,"Monterey-Salinas, CA",828
95066,STANDARD,ScottsValley,SantaCruzCounty,America/Los_Angeles,"831,408",37.06,-122.01,NA,US,0,11926,ScottsValley,1014262,California,CA,"Monterey-Salinas, CA",828
95067,POBOX,ScottsValley,SantaCruzCounty,America/Los_Angeles,831,36.97,-122.03,NA,US,0,855,ScottsValley,1014262,California,CA,"Monterey-Salinas, CA",828
95070,STANDARD,Saratoga,SantaClaraCounty,America/Los_Angeles,"408,925,415",37.25,-122.06,NA,US,0,29525,Saratoga,1014260,California,CA,"San Francisco-Oakland-San Jose, CA",807
95071,POBOX,Saratoga,SantaClaraCounty,America/Los_Angeles,408,37.25,-122.03,NA,US,0,0,Saratoga,1014260,California,CA,"San Francisco-Oakland-San Jose, CA",807
95073,STANDARD,Soquel,SantaCruzCounty,America/Los_Angeles,"408,831",37.02,-121.94,NA,US,0,9169,Soquel,1014290,California,CA,"Monterey-Salinas, CA",828
95076,STANDARD,Watsonville,SantaCruzCounty,America/Los_Angeles,"408,831,510",36.95,-121.72,NA,US,0,63437,Watsonville,1014382,California,CA,"Monterey-Salinas, CA",828
95077,POBOX,Watsonville,SantaCruzCounty,America/Los_Angeles,831,36.91,-121.75,NA,US,0,3861,Watsonville,1014382,California,CA,"Monterey-Salinas, CA",828
95101,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,650",37.38,-121.89,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95103,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.89,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95106,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.89,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95108,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-122.08,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95109,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.89,NA,US,0,873,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95110,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,650,831,714",37.34,-121.9,NA,US,0,12621,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95111,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.28,-121.83,NA,US,0,43578,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95112,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,209,415,650,916",37.34,-121.88,NA,US,0,34111,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95113,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,650",37.33,-121.89,NA,US,0,1049,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95115,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.3,-121.89,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95116,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.35,-121.85,NA,US,0,35357,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95117,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.31,-121.96,NA,US,0,22030,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95118,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.25,-121.88,NA,US,0,26249,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95119,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.22,-121.78,NA,US,0,8171,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95120,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.19,-121.83,NA,US,0,33486,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95121,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.3,-121.8,NA,US,0,30427,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95122,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"650,408",37.33,-121.83,NA,US,0,41936,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95123,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.23,-121.82,NA,US,0,50481,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95124,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,650",37.25,-121.92,NA,US,0,39234,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95125,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,831",37.29,-121.88,NA,US,0,41048,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95126,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.32,-121.91,NA,US,0,23076,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95127,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.37,-121.75,NA,US,0,46641,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95128,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,714",37.31,-121.93,NA,US,0,25327,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95129,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,510,831",37.3,-122,NA,US,0,32839,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95130,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,510",37.28,-121.98,NA,US,0,10841,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95131,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,"408,650",37.38,-121.9,NA,US,0,24403,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95132,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.42,-121.77,NA,US,0,34344,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95133,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.37,-121.86,NA,US,0,20337,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95134,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.42,-121.94,NA,US,0,12670,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95135,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.25,-121.67,NA,US,0,17221,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95136,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.27,-121.84,NA,US,0,35078,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95138,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.24,-121.73,NA,US,0,15421,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95139,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.21,-121.75,NA,US,0,5634,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95140,STANDARD,MountHamilton,SantaClaraCounty,America/Los_Angeles,408,37.36,-121.67,NA,US,0,0,MountHamilton,1014040,California,CA,"San Francisco-Oakland-San Jose, CA",807
95141,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.17,-121.75,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95148,STANDARD,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.77,NA,US,0,37541,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95150,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.29,-121.91,NA,US,0,1217,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95151,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.29,-121.78,NA,US,0,1597,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95152,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.41,-121.82,NA,US,0,448,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95153,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.24,-121.84,NA,US,0,744,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95154,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.26,-121.91,NA,US,0,491,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95155,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.31,-121.9,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95156,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.35,-121.84,NA,US,0,790,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95157,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.3,-121.97,NA,US,0,597,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95158,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.26,-121.87,NA,US,0,556,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95159,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.31,-121.93,NA,US,0,1393,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95160,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.21,-121.86,NA,US,0,424,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95161,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.38,-121.89,NA,US,0,1275,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95164,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.39,-121.92,NA,US,0,819,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95170,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,650,37.31,-122,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95172,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.88,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95173,POBOX,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.89,NA,US,0,833,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95190,UNIQUE,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.37,-121.9,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95191,UNIQUE,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.32,-121.91,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95192,UNIQUE,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.34,-121.89,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95193,UNIQUE,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.24,-121.83,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95194,UNIQUE,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.34,-121.88,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95196,UNIQUE,SanJose,SantaClaraCounty,America/Los_Angeles,408,37.33,-121.89,NA,US,0,0,SanJose,1014226,California,CA,"San Francisco-Oakland-San Jose, CA",807
95201,POBOX,Stockton,SanJoaquinCounty,America/Los_Angeles,209,37.9,-121.22,NA,US,0,951,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95202,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,"209,530",37.95,-121.28,NA,US,0,3036,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95203,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,209,37.95,-121.32,NA,US,0,9689,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95204,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,"209,530",37.97,-121.32,NA,US,0,19838,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95205,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,209,37.96,-121.26,NA,US,0,24135,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95206,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,209,37.9,-121.4,NA,US,0,44874,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95207,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,"209,530",38,-121.32,NA,US,0,31668,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95208,POBOX,Stockton,SanJoaquinCounty,America/Los_Angeles,209,37.95,-121.43,NA,US,0,781,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95209,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,209,38.04,-121.35,NA,US,0,29459,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
95210,STANDARD,Stockton,SanJoaquinCounty,America/Los_Angeles,209,38.02,-121.3,NA,US,0,25741,Stockton,1014306,California,CA,"Sacramento-Stockton-Modesto, CA",862
